system,model_id,backend,setting,language,row_id,question,gold_answer,gold_chunk_id,generated_answer,judge_legal_correctness,judge_evidence_support,judge_completeness,judge_clarity,judge_hallucination
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,46,Жүк вагондарының автотіркегіш осінің рельс бастиектерінің үстіндегі биіктігі қандай болуы керек?,Жүк вагондарында жүк тиелген кезде автотіркегіш осінің биіктігі кем дегенде 950 миллиметр болуы керек.,74,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,47,Компаниядағы шешім қабылдау деңгейіндегі әйелдердің үлесі 2027 жылға қарай қандай пайызға жетеді?,2027 жылға қарай 27 %-ға жетеді.,55,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,48,Қазақстанның инвестициялық ахуалы туралы есеп қаншалықты жиі жасалады?,Жыл сайын.,44,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,49,Заң ресми жарияланғаннан кейін қанша күннен соң қолданысқа енгізіледі?,Ресми жарияланғаннан кейін күнтізбелік он күн өткен соң қолданысқа енгізіледі.,463,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,50,29-тармақша қай жылға дейін қолданылады?,2026 жылға дейін.,441,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,51,Қандай жағдайларда жылжымалы құрамды пайдалануға және поездармен жүруіне жол берілмейді?,"Доңғалақ жұбының осінде жарықтар, доңғалақ жұбының жалында сүйірленген қажақтар болса, немесе жол мен жылжымалы құрамның қалыпты өзара байланысын бұзатын доңғалақ жұбының тозулары мен зақымданулары кезінде.",75,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,52,40-бапқа енгізілген өзгеріс қашан қолданысқа енгізіледі?,ҚР Заңы алғашқы ресми жарияланғанынан кейін күнтізбелік он күн өткен соң қолданысқа енгізіледі.,507,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,53,Жер қойнауы кеңістігін пайдалану салдарын жою жоспары қандай құжатты қамтиды?,Жою жоспары жер қойнауы кеңістігін пайдалану учаскесін қауіпсіз жай-күйде ұстап тұру жөніндегі іс-шаралардың сипаттамасын және жою жұмыстары құнының болжалды есебін қамтитын құжат болып табылады.,373,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,54,Вагондардың тұру жолдарына апаратын бағыттамаларды қалай орнату керек?,Бағыттамалар бұл жолдарға бару мүмкіндігін болдырмайтын жағдайға орнату және құлыптау керек.,103,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,55,Тұрақты токтағы электрлендірілген желілерде түйіспелік сым аспасының биіктігі қандай болуы керек?,Тұрақты токтағы электрлендірілген желілерде түйіспелік сым аспасының биіктігі 5550 миллиметрге дейін кемітіледі.,94,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,56,Станцияларда бас жолдар арасындағы қашықтық қандай болуы керек?,4100 миллиметр.,82,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,57,Жолаушылар поезы сағатына 161 километр және одан артық жылдамдықпен жүргенде қандай талап қойылады?,Сағатына 161 километр және одан артық жылдамдықпен келе жатқан жолаушылар поезы вагондар арасындағы саңылаусыз автотіркегішпен жабдықталуы тиіс.,108,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,58,Теңізде мұнай операцияларын жүзеге асыратын жер қойнауын пайдаланушының өтінішін құзыретті орган қанша уақыт ішінде қарауы тиіс?,Құзыретті орган өтініш берілген кезден бастап отыз жұмыс күнінен кешіктірмей тиісті шешім қабылдауға міндетті.,590,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,59,Өтініш берілген күннен бастап құзыретті органның интернет-ресурсында мәліметтер қанша күн ішінде орналастырылуы тиіс?,Өтініш берілген күннен бастап екі күн ішінде орналастырылуы тиіс.,298,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,60,ҚР 2019 Заңы қашан қолданысқа енгізіледі?,Алғашқы ресми жарияланған күнінен кейін күнтізбелік он күн өткен соң.,328,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,61,Қазақстан Республикасының 2025 жылға дейінгі ұлттық даму жоспары қашан аяқталады?,2025 жылға дейін.,63,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,62,Инвестициялық басым жобаны іске асыратын ұйым қандай талаптарға сәйкес болуы керек?,"Инвестициялық басым жобаны іске асыратын ұйым Қазақстан Республикасының Кәсіпкерлік кодексіне сәйкес инвестициялық келісімшарт жасасуы, басым қызмет түрлерін жүзеге асыруы және арнаулы салық режимдерін қолданбауы керек.",963,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,63,Осы Кодекс қашаннан бастап толық қолданысқа енгізіледі?,Алғашқы ресми жарияланған күнінен кейін алты ай өткен соң.,386,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,64,Келісімшарттық аумақты өзгертуге рұқсат беруден бас тартуға қалай дау айтуға болады?,Келісімшарттық аумақты өзгертуге рұқсат беруден бас тартуға Қазақстан Республикасының заңнамасында белгіленген тәртіппен дау айтылуы мүмкін.,560,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
GPT-4.1 (RAG KZ),gpt-4.1,openai,RAG,kz,65,Жер қойнауын пайдалану құқығын қайта ресімдеу кезінде салықтық есепке алу қалай жүргізіледі?,Жер қойнауын пайдалану құқығын қайта ресімдеу кезінде келісімшарт және лицензия жиынтық түрде біртұтас келісімшарт ретінде қаралады және бірыңғай бөлек салықтық есепке алу жүргізіледі.,986,"GEN_FAILED: OpenAIError: Missing credentials. Please pass an `api_key`, `workload_identity`, `admin_api_key`, or set the `OPENAI_API_KEY` or `OPENAI_ADMIN_KEY` environment variable.",,,,,
